0.00032210350036621094,0.0463
0.0018978118896484375,0.0624
0.0027730464935302734,0.0463
0.0033850669860839844,0.0624
1.9144139289855957,0.0094
1.9267778396606445,0.0181
1.9389698505401611,0.0385
1.9512219429016113,0.0158
1.9639079570770264,0.0019
1.982118844985962,0.0156
1.9921858310699463,0.0346
2.0007548332214355,0.0331
2.012695074081421,0.0114
2.025385856628418,0.0154
2.0384578704833984,0.0173
2.04992413520813,0.0031
2.0626559257507324,0.017
2.074112892150879,0.024
2.086354970932007,0.0147
2.098745822906494,0.0101
2.1108829975128174,0.0071
2.1231849193573,0.0172
2.1355090141296387,0.0265
2.14896297454834,0.0246
2.1725800037384033,0.0265
2.179464817047119,0.0235
2.188102960586548,0.0003
2.1974399089813232,0.0055
2.2095558643341064,0.0036
2.221889019012451,0.0145
2.233839750289917,0.014
2.246107816696167,0.0065
2.7776288986206055,0.0036
2.789299964904785,0.0046
2.8000199794769287,0.0223
2.81231689453125,0.0018
2.8247148990631104,0.0026
2.8384790420532227,0.0304
2.8493659496307373,0.0413
2.861401081085205,0.0279
2.8738937377929688,0.0348
2.8884060382843018,0.026
2.898437738418579,0.0145
2.910538911819458,0.0211
2.9231479167938232,0.0215
2.9357807636260986,0.0175
2.947445869445801,0.0167
2.959765911102295,0.0218
2.971977949142456,0.0009
2.9846127033233643,0.0237
2.99800181388855,0.0341
3.0088508129119873,0.0255
3.0216100215911865,0.025
3.0334010124206543,0.0017
3.0459368228912354,0.0075
3.0580830574035645,0.005
3.070286989212036,0.013
3.0834498405456543,0.0077
3.0948009490966797,0.0038
3.1076059341430664,0.0151
3.1193227767944336,0.0171
3.131739854812622,0.0095
3.1439931392669678,0.0043
3.156186819076538,0.0186
3.1685428619384766,0.0347
3.180743932723999,0.015
3.1947879791259766,0.0011
3.205441951751709,0.012
3.2176361083984375,0.0002
3.2298948764801025,0.0061
3.242244005203247,0.016
3.254523754119873,0.0061
3.2668018341064453,0.0039
3.27913498878479,0.0311
3.2914228439331055,0.0352
3.303736925125122,0.0376
3.3163719177246094,0.022
3.32832407951355,0.003
3.3406429290771484,0.0002
3.3530068397521973,0.034
3.365325927734375,0.0346
3.377403736114502,0.0256
3.3901407718658447,0.0139
3.4497108459472656,0.029
3.4506900310516357,0.0245
3.451885938644409,0.0126
3.4530038833618164,0.0085
3.455338954925537,0.0153
3.4674928188323975,0.0185
3.4800477027893066,0.018
3.4960110187530518,0.0101
3.5046048164367676,0.0026
3.5207579135894775,0.0061
3.528932809829712,0.0004
3.5413050651550293,0.0013
3.5535428524017334,0.0269
3.5658838748931885,0.0166
3.5781359672546387,0.0038
3.590500831604004,0.0051
3.6038119792938232,0.0004
3.6158440113067627,0.0122
3.6273458003997803,0.0117
3.6396470069885254,0.0265
3.6520509719848633,0.0005
3.664198875427246,0.0023
3.6767828464508057,0.0199
3.6889190673828125,0.0187
3.7060070037841797,0.012
3.7218148708343506,0.0101
3.7296578884124756,0.0093
3.7422447204589844,0.002
3.7546589374542236,0.0115
3.7664740085601807,0.0066
3.77872896194458,0.0125
3.7910759449005127,0.0011
3.804824113845825,0.007
3.815840005874634,0.0053
3.8280489444732666,0.0071
3.840336799621582,0.0171
3.8525800704956055,0.0073
3.8648829460144043,0.0036
3.8771939277648926,0.0025
3.889796733856201,0.0118
3.901785135269165,0.0009
3.9140191078186035,0.0185
3.9270200729370117,0.0082
3.938663959503174,0.01
3.951035737991333,0.0147
3.963263988494873,0.0382
3.9793930053710938,0.0315
3.9916908740997314,0.0255
4.004533052444458,0.0199
4.016284942626953,0.0327
4.0286500453948975,0.0362
4.040895938873291,0.0559
4.05324387550354,0.0573
4.065488815307617,0.058
4.077773094177246,0.0861
4.090101957321167,0.1749
4.103623867034912,0.3331
4.11469578742981,0.2571
4.126977920532227,0.4478
4.139394044876099,0.9524
4.151497840881348,1.8138
4.164005756378174,2.7525
4.176147937774658,4.0868
4.188493967056274,5.5904
4.200761079788208,6.8135
4.213067054748535,7.662
4.2255778312683105,8.0871
4.238639831542969,8.179
4.253829717636108,8.1972
4.266233682632446,8.265
4.278496980667114,8.4808
4.29071307182312,8.9308
4.3037049770355225,9.5695
4.315343141555786,11.3421
4.327633857727051,12.5354
4.340430021286011,13.9445
4.352473735809326,15.3994
4.364573955535889,16.734
4.377114772796631,17.9821
4.389305114746094,19.1258
4.405524969100952,20.1467
4.4176719188690186,21.0685
4.429970979690552,21.999
4.44241189956665,22.9885
4.454962968826294,24.1054
4.4670188426971436,25.3497
4.479186773300171,28.0912
4.4914710521698,29.4564
4.503965854644775,30.7622
4.5200440883636475,31.9602
4.532348871231079,33.0429
4.544751882553101,34.1425
4.556954860687256,35.332
4.5698699951171875,36.6224
4.581721782684326,37.8909
4.5939788818359375,39.1033
4.607043981552124,40.2943
4.618559837341309,41.421
4.634752035140991,42.5555
4.6470420360565186,44.8385
4.659438133239746,45.9318
4.672220945358276,47.1116
4.683940887451172,48.4147
4.696295976638794,49.8469
4.708559036254883,51.4315
4.7211408615112305,53.1426
4.733209848403931,54.7888
4.749374866485596,56.3434
4.761737823486328,57.8656
4.774116039276123,59.3797
4.787214994430542,60.84
4.798650741577148,62.0824
4.811003923416138,64.0785
4.823487997055054,64.645
4.835566759109497,64.722
4.84793496131897,64.4778
4.864224910736084,64.1237
4.876430034637451,63.7042
4.888709783554077,63.2553
4.901020765304565,62.7779
4.913321018218994,62.3431
4.925978899002075,61.9548
4.938061952590942,61.498
4.9502739906311035,60.9941
4.962616920471191,60.6345
4.975238800048828,60.3782
4.991087913513184,60.354
